scenario,cp_cov_target,cp_cov_realized,eps_jump,likelihood,method,cover_f1,shd,feas
dual_zone_ecs_slb,1.0,1.0,0.1,baseline,heuristics_miner,0.6666666666666666,5,0.6666666666666667
dual_zone_ecs_slb_rds,1.0,1.0,0.001,baseline,majority,0.1818181818181818,18,0.0
dual_zone_ecs_slb_rds,1.0,1.0,0.001,baseline,inductive_miner_imf,0.5454545454545454,10,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.001,baseline,heuristics_miner,0.5454545454545454,10,0.0
dual_zone_ecs_slb_rds,1.0,1.0,0.005,baseline,majority,0.1818181818181818,18,0.0
dual_zone_ecs_slb_rds,1.0,1.0,0.005,baseline,inductive_miner_imf,0.5454545454545454,10,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.005,baseline,heuristics_miner,0.5454545454545454,10,0.0
dual_zone_ecs_slb_rds,1.0,1.0,0.01,baseline,majority,0.1818181818181818,18,0.0
dual_zone_ecs_slb_rds,1.0,1.0,0.01,baseline,inductive_miner_imf,0.5454545454545454,10,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.01,baseline,heuristics_miner,0.5454545454545454,10,0.0
dual_zone_ecs_slb_rds,1.0,1.0,0.05,baseline,majority,0.1818181818181818,18,0.0
dual_zone_ecs_slb_rds,1.0,1.0,0.05,baseline,inductive_miner_imf,0.5454545454545454,10,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.05,baseline,heuristics_miner,0.5454545454545454,10,0.0
dual_zone_ecs_slb_rds,1.0,1.0,0.1,baseline,majority,0.1818181818181818,18,0.0
dual_zone_ecs_slb_rds,1.0,1.0,0.1,baseline,inductive_miner_imf,0.5454545454545454,10,1.0
dual_zone_ecs_slb_rds,1.0,1.0,0.1,baseline,heuristics_miner,0.5454545454545454,10,0.0
eip_slb_ecs,1.0,1.0,0.001,baseline,majority,0.22222222222222224,14,0.0
eip_slb_ecs,1.0,1.0,0.001,baseline,inductive_miner_imf,0.3529411764705882,11,1.0
eip_slb_ecs,1.0,1.0,0.001,baseline,heuristics_miner,0.5263157894736842,9,0.0
eip_slb_ecs,1.0,1.0,0.005,baseline,majority,0.22222222222222224,14,0.0
eip_slb_ecs,1.0,1.0,0.005,baseline,inductive_miner_imf,0.3529411764705882,11,1.0
eip_slb_ecs,1.0,1.0,0.005,baseline,heuristics_miner,0.5263157894736842,9,0.0
eip_slb_ecs,1.0,1.0,0.01,baseline,majority,0.22222222222222224,14,0.0
eip_slb_ecs,1.0,1.0,0.01,baseline,inductive_miner_imf,0.3529411764705882,11,1.0
eip_slb_ecs,1.0,1.0,0.01,baseline,heuristics_miner,0.5263157894736842,9,0.0
eip_slb_ecs,1.0,1.0,0.05,baseline,majority,0.22222222222222224,14,0.0
eip_slb_ecs,1.0,1.0,0.05,baseline,inductive_miner_imf,0.3529411764705882,11,1.0
eip_slb_ecs,1.0,1.0,0.05,baseline,heuristics_miner,0.5263157894736842,9,0.0
eip_slb_ecs,1.0,1.0,0.1,baseline,majority,0.22222222222222224,14,0.0
eip_slb_ecs,1.0,1.0,0.1,baseline,inductive_miner_imf,0.3529411764705882,11,1.0
eip_slb_ecs,1.0,1.0,0.1,baseline,heuristics_miner,0.5263157894736842,9,0.0
simple_ecs,1.0,1.0,0.001,baseline,majority,1.0,0,1.0
simple_ecs,1.0,1.0,0.001,baseline,inductive_miner_imf,0.7272727272727272,3,1.0
simple_ecs,1.0,1.0,0.001,baseline,heuristics_miner,0.6666666666666665,3,0.5
simple_ecs,1.0,1.0,0.005,baseline,majority,1.0,0,1.0
simple_ecs,1.0,1.0,0.005,baseline,inductive_miner_imf,0.7272727272727272,3,1.0
simple_ecs,1.0,1.0,0.005,baseline,heuristics_miner,0.6666666666666665,3,0.5
simple_ecs,1.0,1.0,0.01,baseline,majority,1.0,0,1.0
simple_ecs,1.0,1.0,0.01,baseline,inductive_miner_imf,0.7272727272727272,3,1.0
simple_ecs,1.0,1.0,0.01,baseline,heuristics_miner,0.6666666666666665,3,0.5
simple_ecs,1.0,1.0,0.05,baseline,majority,1.0,0,1.0
simple_ecs,1.0,1.0,0.05,baseline,inductive_miner_imf,0.7272727272727272,3,1.0
simple_ecs,1.0,1.0,0.05,baseline,heuristics_miner,0.6666666666666665,3,0.5
simple_ecs,1.0,1.0,0.1,baseline,majority,1.0,0,1.0
simple_ecs,1.0,1.0,0.1,baseline,inductive_miner_imf,0.7272727272727272,3,1.0
simple_ecs,1.0,1.0,0.1,baseline,heuristics_miner,0.6666666666666665,3,0.5
slb_ecs_rds,1.0,1.0,0.001,baseline,majority,0.3703703703703704,17,0.0
slb_ecs_rds,1.0,1.0,0.001,baseline,inductive_miner_imf,0.23999999999999996,19,1.0
slb_ecs_rds,1.0,1.0,0.001,baseline,heuristics_miner,0.6923076923076924,8,0.0
slb_ecs_rds,1.0,1.0,0.005,baseline,majority,0.3703703703703704,17,0.0
slb_ecs_rds,1.0,1.0,0.005,baseline,inductive_miner_imf,0.23999999999999996,19,1.0
slb_ecs_rds,1.0,1.0,0.005,baseline,heuristics_miner,0.6923076923076924,8,0.0
slb_ecs_rds,1.0,1.0,0.01,baseline,majority,0.3703703703703704,17,0.0
slb_ecs_rds,1.0,1.0,0.01,baseline,inductive_miner_imf,0.23999999999999996,19,1.0
slb_ecs_rds,1.0,1.0,0.01,baseline,heuristics_miner,0.6923076923076924,8,0.0
slb_ecs_rds,1.0,1.0,0.05,baseline,majority,0.3703703703703704,17,0.0
slb_ecs_rds,1.0,1.0,0.05,baseline,inductive_miner_imf,0.23999999999999996,19,1.0
slb_ecs_rds,1.0,1.0,0.05,baseline,heuristics_miner,0.6923076923076924,8,0.0
slb_ecs_rds,1.0,1.0,0.1,baseline,majority,0.3703703703703704,17,0.0
slb_ecs_rds,1.0,1.0,0.1,baseline,inductive_miner_imf,0.23999999999999996,19,1.0
slb_ecs_rds,1.0,1.0,0.1,baseline,heuristics_miner,0.6923076923076924,8,0.0
slb_ecs_redis,1.0,1.0,0.001,baseline,majority,0.4210526315789474,11,0.0
slb_ecs_redis,1.0,1.0,0.001,baseline,inductive_miner_imf,0.33333333333333326,12,1.0
slb_ecs_redis,1.0,1.0,0.001,baseline,heuristics_miner,0.5,10,0.0
slb_ecs_redis,1.0,1.0,0.005,baseline,majority,0.4210526315789474,11,0.0
slb_ecs_redis,1.0,1.0,0.005,baseline,inductive_miner_imf,0.33333333333333326,12,1.0
slb_ecs_redis,1.0,1.0,0.005,baseline,heuristics_miner,0.5,10,0.0
slb_ecs_redis,1.0,1.0,0.01,baseline,majority,0.4210526315789474,11,0.0
slb_ecs_redis,1.0,1.0,0.01,baseline,inductive_miner_imf,0.33333333333333326,12,1.0
slb_ecs_redis,1.0,1.0,0.01,baseline,heuristics_miner,0.5,10,0.0
slb_ecs_redis,1.0,1.0,0.05,baseline,majority,0.4210526315789474,11,0.0
slb_ecs_redis,1.0,1.0,0.05,baseline,inductive_miner_imf,0.33333333333333326,12,1.0
slb_ecs_redis,1.0,1.0,0.05,baseline,heuristics_miner,0.5,10,0.0
slb_ecs_redis,1.0,1.0,0.1,baseline,majority,0.4210526315789474,11,0.0
slb_ecs_redis,1.0,1.0,0.1,baseline,inductive_miner_imf,0.33333333333333326,12,1.0
slb_ecs_redis,1.0,1.0,0.1,baseline,heuristics_miner,0.5,10,0.0
dual_zone_ecs_slb,0.5,0.8,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.7777777777777777,4,1.0
dual_zone_ecs_slb_rds,0.5,0.6666666666666666,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.5806451612903226,13,0.33333333333333337
eip_slb_ecs,0.5,0.875,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.5,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.5,0.59375,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.4444444444444444,20,0.5
slb_ecs_redis,0.5,0.7333333333333333,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.5,12,0.5
dual_zone_ecs_slb,0.6,0.8,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.7777777777777777,4,1.0
dual_zone_ecs_slb_rds,0.6,0.6666666666666666,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.4827586206896552,15,0.6666666666666667
eip_slb_ecs,0.6,0.875,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.4444444444444445,15,0.5
simple_ecs,0.6,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.6,0.84375,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.4736842105263159,20,0.6666666666666667
slb_ecs_redis,0.6,0.7333333333333333,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.5384615384615384,12,0.5
dual_zone_ecs_slb,0.6,0.8,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666665,6,1.0
dual_zone_ecs_slb_rds,0.6,0.6666666666666666,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.6,12,1.0
eip_slb_ecs,0.6,0.875,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.4444444444444445,15,0.5
simple_ecs,0.6,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.6,0.84375,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.4186046511627907,25,0.6666666666666667
slb_ecs_redis,0.6,0.7333333333333333,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.5833333333333334,10,0.5
dual_zone_ecs_slb,0.5,0.8,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.9411764705882353,1,1.0
dual_zone_ecs_slb_rds,0.5,0.6666666666666666,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.5333333333333333,14,0.6666666666666667
eip_slb_ecs,0.5,0.875,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.5,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.5,0.59375,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.3888888888888889,22,0.5
slb_ecs_redis,0.5,0.7333333333333333,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.5384615384615384,12,0.5
dual_zone_ecs_slb,0.5,0.8,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.9411764705882353,1,1.0
dual_zone_ecs_slb_rds,0.5,0.6666666666666666,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5714285714285715,12,0.6666666666666667
eip_slb_ecs,0.5,0.875,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.5,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.5,0.59375,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.4444444444444444,20,0.5
slb_ecs_redis,0.5,0.7333333333333333,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5,12,0.5
dual_zone_ecs_slb,0.5,0.8,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.7777777777777777,4,1.0
dual_zone_ecs_slb_rds,0.5,0.6666666666666666,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.6,12,1.0
eip_slb_ecs,0.5,0.875,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.5,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.5,0.59375,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.3888888888888889,22,0.5
slb_ecs_redis,0.5,0.7333333333333333,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.5384615384615384,12,0.5
dual_zone_ecs_slb,0.5,0.8,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666665,6,1.0
dual_zone_ecs_slb_rds,0.5,0.6666666666666666,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.6206896551724139,11,1.0
eip_slb_ecs,0.5,0.875,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.380952380952381,13,0.5
simple_ecs,0.5,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.5,0.59375,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.4210526315789474,22,0.5
slb_ecs_redis,0.5,0.7333333333333333,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.5454545454545454,10,1.0
dual_zone_ecs_slb,0.6,0.8,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666665,6,1.0
dual_zone_ecs_slb_rds,0.6,0.6666666666666666,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.6,12,1.0
eip_slb_ecs,0.6,0.875,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.33333333333333326,12,0.5
simple_ecs,0.6,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.6,0.84375,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.29268292682926833,29,0.6666666666666667
slb_ecs_redis,0.6,0.7333333333333333,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.5,10,1.0
dual_zone_ecs_slb,0.6,0.8,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.9411764705882353,1,1.0
dual_zone_ecs_slb_rds,0.6,0.6666666666666666,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5714285714285715,12,0.6666666666666667
eip_slb_ecs,0.6,0.875,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.6,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.6,0.84375,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5714285714285714,15,0.33333333333333337
slb_ecs_redis,0.6,0.7333333333333333,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5,12,0.5
dual_zone_ecs_slb,0.6,0.8,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.9411764705882353,1,1.0
dual_zone_ecs_slb_rds,0.6,0.6666666666666666,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.6428571428571429,10,0.6666666666666667
eip_slb_ecs,0.6,0.875,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.6,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.6,0.84375,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.5945945945945946,15,0.33333333333333337
slb_ecs_redis,0.6,0.7333333333333333,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.5,12,0.5
dual_zone_ecs_slb,0.7,0.8,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.7777777777777777,4,1.0
dual_zone_ecs_slb_rds,0.7,0.8333333333333334,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.6206896551724139,11,0.75
eip_slb_ecs,0.7,0.875,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.4444444444444445,15,0.5
simple_ecs,0.7,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.7,0.84375,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.3684210526315789,24,0.6666666666666667
slb_ecs_redis,0.7,0.7333333333333333,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.5384615384615384,12,0.5
dual_zone_ecs_slb,0.7,0.8,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.9411764705882353,1,1.0
dual_zone_ecs_slb_rds,0.7,0.8333333333333334,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.625,12,0.25
eip_slb_ecs,0.7,0.875,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.7,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.7,0.84375,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5405405405405405,17,0.33333333333333337
slb_ecs_redis,0.7,0.7333333333333333,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5,12,0.5
dual_zone_ecs_slb,0.7,0.8,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666665,6,1.0
dual_zone_ecs_slb_rds,0.7,0.8333333333333334,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.4,15,1.0
eip_slb_ecs,0.7,0.875,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.5,10,0.5
simple_ecs,0.7,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.7,0.84375,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.3181818181818182,30,0.6666666666666667
slb_ecs_redis,0.7,0.7333333333333333,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.47619047619047616,11,1.0
dual_zone_ecs_slb,0.7,0.8,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666665,6,1.0
dual_zone_ecs_slb_rds,0.7,0.8333333333333334,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.5185185185185186,13,1.0
eip_slb_ecs,0.7,0.875,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.7,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.7,0.84375,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.36363636363636365,21,0.6666666666666667
slb_ecs_redis,0.7,0.7333333333333333,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.47619047619047616,11,1.0
dual_zone_ecs_slb,0.7,0.8,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.9411764705882353,1,1.0
dual_zone_ecs_slb_rds,0.7,0.8333333333333334,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.6451612903225806,11,0.25
eip_slb_ecs,0.7,0.875,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.7,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.7,0.84375,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.5641025641025641,17,0.6666666666666667
slb_ecs_redis,0.7,0.7333333333333333,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.5,12,0.5
dual_zone_ecs_slb,0.8,0.8,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666665,6,1.0
dual_zone_ecs_slb_rds,0.8,0.8333333333333334,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.4,15,1.0
eip_slb_ecs,0.8,0.875,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.33333333333333326,12,0.5
simple_ecs,0.8,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.8,0.84375,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.21428571428571427,22,1.0
slb_ecs_redis,0.8,0.8666666666666667,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.45454545454545453,12,1.0
dual_zone_ecs_slb,0.8,0.8,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666665,6,1.0
dual_zone_ecs_slb_rds,0.8,0.8333333333333334,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.5185185185185186,13,1.0
eip_slb_ecs,0.8,0.875,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.4444444444444445,15,0.5
simple_ecs,0.8,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.8,0.84375,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.32558139534883723,29,0.6666666666666667
slb_ecs_redis,0.8,0.8666666666666667,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.4615384615384615,14,0.6666666666666667
dual_zone_ecs_slb,0.8,0.8,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666665,6,1.0
dual_zone_ecs_slb_rds,0.8,0.8333333333333334,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.6,12,0.5
eip_slb_ecs,0.8,0.875,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.3636363636363636,14,0.5
simple_ecs,0.8,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.8,0.84375,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.3902439024390244,25,0.6666666666666667
slb_ecs_redis,0.8,0.8666666666666667,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.48,13,0.6666666666666667
dual_zone_ecs_slb,0.8,0.8,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.9411764705882353,1,1.0
dual_zone_ecs_slb_rds,0.8,0.8333333333333334,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.625,12,0.25
eip_slb_ecs,0.8,0.875,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.8,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.8,0.84375,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5128205128205129,19,0.6666666666666667
slb_ecs_redis,0.8,0.8666666666666667,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.75,6,0.6666666666666667
dual_zone_ecs_slb,0.8,0.8,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.9411764705882353,1,1.0
dual_zone_ecs_slb_rds,0.8,0.8333333333333334,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666667,10,0.25
eip_slb_ecs,0.8,0.875,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.41666666666666663,14,0.5
simple_ecs,0.8,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.8,0.84375,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.588235294117647,14,0.6666666666666667
slb_ecs_redis,0.8,0.8666666666666667,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.75,6,0.6666666666666667
dual_zone_ecs_slb,0.9,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.7058823529411765,5,1.0
dual_zone_ecs_slb_rds,0.9,0.9444444444444444,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.5599999999999999,11,1.0
eip_slb_ecs,0.9,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.380952380952381,13,1.0
simple_ecs,0.9,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.9,0.9375,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.4,15,1.0
slb_ecs_redis,0.9,0.9333333333333333,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.45454545454545453,12,1.0
dual_zone_ecs_slb,0.9,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.7058823529411765,5,1.0
dual_zone_ecs_slb_rds,0.9,0.9444444444444444,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.6153846153846153,10,1.0
eip_slb_ecs,0.9,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.380952380952381,13,1.0
simple_ecs,0.9,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.9,0.9375,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.4615384615384615,14,1.0
slb_ecs_redis,0.9,0.9333333333333333,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.5454545454545454,10,1.0
dual_zone_ecs_slb,0.9,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.7058823529411765,5,1.0
dual_zone_ecs_slb_rds,0.9,0.9444444444444444,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.6153846153846153,10,1.0
eip_slb_ecs,0.9,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.5217391304347826,11,0.6666666666666667
simple_ecs,0.9,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.9,0.9375,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.4,21,1.0
slb_ecs_redis,0.9,0.9333333333333333,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.6363636363636365,8,1.0
dual_zone_ecs_slb,0.9,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
dual_zone_ecs_slb_rds,0.9,0.9444444444444444,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.6896551724137931,9,0.5
eip_slb_ecs,0.9,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666666,8,0.33333333333333337
simple_ecs,0.9,1.0,0.05,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.9,0.9375,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.5641025641025641,17,0.5
slb_ecs_redis,0.9,0.9333333333333333,0.05,log_successors_queue_jump,bhpop_marginal_mode,0.75,6,0.75
dual_zone_ecs_slb,0.9,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
dual_zone_ecs_slb_rds,0.9,0.9444444444444444,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.7857142857142857,6,0.33333333333333337
eip_slb_ecs,0.9,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666666,8,0.33333333333333337
simple_ecs,0.9,1.0,0.1,log_successors_queue_jump,bhpop_marginal_mode,1.0,0,1.0
slb_ecs_rds,0.9,0.9375,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.631578947368421,14,0.25
slb_ecs_redis,0.9,0.9333333333333333,0.1,log_successors_queue_jump,bhpop_marginal_mode,0.7200000000000001,7,0.75
dual_zone_ecs_slb,0.95,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.7058823529411765,5,1.0
dual_zone_ecs_slb_rds,0.95,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.6153846153846153,10,1.0
eip_slb_ecs,0.95,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.23529411764705882,13,1.0
simple_ecs,0.95,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.95,0.96875,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.22222222222222224,21,1.0
slb_ecs_redis,0.95,1.0,0.001,log_successors_queue_jump,bhpop_marginal_mode,0.5,10,1.0
dual_zone_ecs_slb,0.95,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.5882352941176471,7,1.0
dual_zone_ecs_slb_rds,0.95,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.6923076923076924,8,1.0
eip_slb_ecs,0.95,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.5217391304347826,11,0.6666666666666667
simple_ecs,0.95,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.7272727272727272,3,1.0
slb_ecs_rds,0.95,0.96875,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.3333333333333333,20,1.0
slb_ecs_redis,0.95,1.0,0.005,log_successors_queue_jump,bhpop_marginal_mode,0.6666666666666666,7,1.0
dual_zone_ecs_slb,0.95,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.823529411764706,3,1.0
dual_zone_ecs_slb_rds,0.95,1.0,0.01,log_successors_queue_jump,bhpop_marginal_mode,0.8461538461538461,4,0.8571428571428572
